xpath_id,source,xml_version,level,xpath,raw_group_root,group_root,master_detail,default_column_name,default_data_type,default_data_length,sample_value,group_level
4814,DDI,1.0,5,/data/product_setting/rdqa_page/monitored_traffic_setting/storage_period,/data/product_setting/rdqa_page/monitored_traffic_setting,/data/product_setting/rdqa_page/monitored_traffic_setting,M,monitored_traffic_setting_storage_period,int,,30,4
377,TMCM,2.0,4,/pr/Directory/FilterQuery/@LastUpdateTime,/pr/Directory/FilterQuery,/pr/Directory/FilterQuery,D,FilterQuery_LastUpdateTime,datetime,,2015-08-11T08:26:53.697,3
379,TMCM,2.0,4,/pr/Directory/Isolate/@LastUpdateTime,/pr/Directory/Isolate,/pr/Directory/Isolate,D,Isolate_LastUpdateTime,datetime,,2015-09-08T09:43:41.813,3
2873,TP,1.0,6,/config/smsstate/smsconfig/dvtPkgs/dvtPkg/@signatures,/config/smsstate/smsconfig/dvtPkgs/dvtPkg,/config/smsstate/smsconfig,D,dvtPkg_signatures,int,,1033,5
4786,DDI,1.0,4,/data/other/monitored_traffic/h21,/data/other/monitored_traffic,/data/other/monitored_traffic,M,monitored_traffic_h21,int,,10304141752,3
386,TMCM,2.0,4,/pr/Directory/TagQuery/@LastUpdateTime,/pr/Directory/TagQuery,/pr/Directory/TagQuery,D,TagQuery_LastUpdateTime,datetime,,2015-07-07T11:18:05.987,3
2872,TP,1.0,6,/config/smsstate/smsconfig/dvtPkgs/dvtPkg/@devices,/config/smsstate/smsconfig/dvtPkgs/dvtPkg,/config/smsstate/smsconfig,D,dvtPkg_devices,int,,141,5
4795,DDI,1.0,4,/data/other/xdd_stat/dns6_record,/data/other/xdd_stat,/data/other/xdd_stat,M,xdd_stat_dns6_record,int,,21,3
389,TMCM,2.0,4,/pr/Directory/VisitInventoryView/@LastUpdateTime,/pr/Directory/VisitInventoryView,/pr/Directory/VisitInventoryView,M,VisitInventoryView_LastUpdateTime,datetime,,2015-07-01T17:22:46.833,3
2883,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/smsStatus/detail/@capability,/config/smsstate/smsconfig/entitlement/statuses/smsStatus/detail,/config/smsstate/smsconfig,M,smsStatus_detail_capability,varchar,13,LICENSE,7
4636,DDI,1.0,6,/data/other/cav_ddna_meta/smb/flow_cnt/h16,/data/other/cav_ddna_meta/smb/flow_cnt,/data/other/cav_ddna_meta/smb/flow_cnt,M,smb_flow_cnt_h16,int,,1131,5
384,TMCM,2.0,4,/pr/Directory/RetroScan/@Source,/pr/Directory/RetroScan,/pr/Directory/RetroScan,D,RetroScan_Source,varchar,23,InventoryView,3
2918,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion/@sslv2Hello,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion,/config/smsstate/smsconfig,M,smsClientTlsProtocolVersion_sslv2Hello,varchar,10,false,5
390,TMCM,2.0,4,/pr/Directory/VisitInventoryView/@TotalCount,/pr/Directory/VisitInventoryView,/pr/Directory/VisitInventoryView,M,VisitInventoryView_TotalCount,int,,102,3
2868,TP,1.0,5,/config/smsstate/smsconfig/dvpkg/@major,/config/smsstate/smsconfig/dvpkg,/config/smsstate/smsconfig,M,dvpkg_major,int,,3,4
4765,DDI,1.0,4,/data/other/cencus_setting/query_interval,/data/other/cencus_setting,/data/other/cencus_setting,M,cencus_setting_query_interval,int,,21600,3
391,TMCM,2.0,2,/pr/LastUpdateTime,/pr,/pr,M,pr_LastUpdateTime,datetime,,2015-09-09T06:00:10.760,1
2877,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail/@capability,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail,/config/smsstate/smsconfig,D,detail_capability,varchar,32,FEATURE_THROUGHPUT,7
4822,DDWI,2.2,6,/bif/Product/Configuration/LDAP/GC/@Enabled_Count,/bif/Product/Configuration/LDAP/GC,/bif/Product/Configuration,M,GC_Enabled_Count,int,,2,5
385,TMCM,2.0,4,/pr/Directory/RetroScan/@TotalCount,/pr/Directory/RetroScan,/pr/Directory/RetroScan,D,RetroScan_TotalCount,int,,19,3
387,TMCM,2.0,4,/pr/Directory/TagQuery/@TagID,/pr/Directory/TagQuery,/pr/Directory/TagQuery,D,TagQuery_TagID,varchar,10,T_10,3
2881,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail/@featureExprDate,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail,/config/smsstate/smsconfig,D,detail_featureExprDate,varchar,25,03/22/2020,7
4794,DDI,1.0,4,/data/other/xdd_stat/dns_record,/data/other/xdd_stat,/data/other/xdd_stat,M,xdd_stat_dns_record,int,,142246,3
394,TMCM,2.0,4,/pr/Log/LogEntry/@Type,/pr/Log/LogEntry,/pr/Log/LogEntry,D,LogEntry_Type,varchar,32,DataLossPrevention,3
2880,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail/@exprDate,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail,/config/smsstate/smsconfig,D,detail_exprDate,varchar,25,01/02/2019,7
4803,DDI,1.0,5,/data/product_info/hardware_info/nic/eth12,/data/product_info/hardware_info/nic,/data/product_info/hardware_info/nic,M,nic_eth12,varchar,189,47:00.0 Ethernet controller: Intel Corporation 82571EB/82571GB Gigabit Ethernet Controller (Copper) (rev 06),4
397,TMCM,2.0,4,/pr/Policy/PolicyEntry/@LocalManagement,/pr/Policy/PolicyEntry,/pr/Policy/PolicyEntry,M,PolicyEntry_LocalManagement,int,,26,3
2891,TP,1.0,6,/config/smsstate/smsconfig/radius/radius1/@timeout,/config/smsstate/smsconfig/radius/radius1,/config/smsstate/smsconfig,M,radius1_timeout,int,,10,5
4644,DDI,1.0,6,/data/other/cav_ddna_meta/smb/flow_cnt/h24,/data/other/cav_ddna_meta/smb/flow_cnt,/data/other/cav_ddna_meta/smb/flow_cnt,M,smb_flow_cnt_h24,int,,10034,5
392,TMCM,2.0,4,/pr/Log/LogEntry/@DailyCount,/pr/Log/LogEntry,/pr/Log/LogEntry,D,LogEntry_DailyCount,int,,12285016,3
2926,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/webServerTlsProtocolVersion/@tlsv10,/config/smsstate/smsconfig/smsTlsProtocolVersions/webServerTlsProtocolVersion,/config/smsstate/smsconfig,M,webServerTlsProtocolVersion_tlsv10,varchar,10,false,5
398,TMCM,2.0,4,/pr/Policy/PolicyEntry/@Total,/pr/Policy/PolicyEntry,/pr/Policy/PolicyEntry,M,PolicyEntry_Total,int,,26,3
2876,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail/@baseExprDate,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail,/config/smsstate/smsconfig,D,detail_baseExprDate,varchar,25,03/22/2020,7
4773,DDI,1.0,4,/data/other/monitored_traffic/h08,/data/other/monitored_traffic,/data/other/monitored_traffic,M,monitored_traffic_h08,int,,10084690784,3
399,TMCM,2.0,6,/pr/products/product/ACs/AC/@Key,/pr/products/product/ACs/AC,/pr/products/product/ACs/AC,D,AC_Key,varchar,65,TM-E6L9-F8HXG-M6W76-SJL5T-BGRZB-EN8SB,5
2885,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/smsStatus/detail/@exprDate,/config/smsstate/smsconfig/entitlement/statuses/smsStatus/detail,/config/smsstate/smsconfig,M,smsStatus_detail_exprDate,varchar,25,04/05/2017,7
4830,DDWI,2.2,7,/bif/Product/Configuration/VA/Images/Image/@Service_Pack,/bif/Product/Configuration/VA/Images/Image,/bif/Product/Configuration,D,Image_Service_Pack,varchar,10,SP1,6
393,TMCM,2.0,4,/pr/Log/LogEntry/@RecordDate,/pr/Log/LogEntry,/pr/Log/LogEntry,D,LogEntry_RecordDate,datetime,,2015-09-02T00:00:00,3
395,TMCM,2.0,4,/pr/Policy/PolicyEntry/@Deviation,/pr/Policy/PolicyEntry,/pr/Policy/PolicyEntry,M,PolicyEntry_Deviation,int,,0,3
2889,TP,1.0,5,/config/smsstate/smsconfig/radius/@enabled,/config/smsstate/smsconfig/radius,/config/smsstate/smsconfig,M,radius_enabled,varchar,10,false,4
4802,DDI,1.0,5,/data/product_info/hardware_info/nic/eth11,/data/product_info/hardware_info/nic,/data/product_info/hardware_info/nic,M,nic_eth11,varchar,189,46:00.1 Ethernet controller: Intel Corporation 82571EB/82571GB Gigabit Ethernet Controller (Copper) (rev 06),4
402,TMCM,2.0,6,/pr/products/product/endpoint/item/@count,/pr/products/product/endpoint/item,/pr/products/product/endpoint,D,item_count,int,,11509,5
2888,TP,1.0,5,/config/smsstate/smsconfig/perfmon/@enabled,/config/smsstate/smsconfig/perfmon,/config/smsstate/smsconfig,M,perfmon_enabled,varchar,86,continuous starting Fri Feb 10 15:48:14 CST 2017.,4
4811,DDI,1.0,7,/data/product_setting/official_page/integrated_product/syslog/server/severity_filter,/data/product_setting/official_page/integrated_product/syslog/server,/data/product_setting/official_page/integrated_product,D,server_severity_filter,int,,1,6
405,TMCM,2.0,4,/pr/products/product/type,/pr/products/product,/pr/products/product,D,product_type,int,,31006,3
2899,TP,1.0,5,/config/smsstate/smsconfig/smscerts/@signing-requests,/config/smsstate/smsconfig/smscerts,/config/smsstate/smsconfig,M,smscerts_signing-requests,int,,1,4
4652,DDI,1.0,6,/data/other/cav_ddna_meta/smb/trans_cnt/h08,/data/other/cav_ddna_meta/smb/trans_cnt,/data/other/cav_ddna_meta/smb/trans_cnt,M,smb_trans_cnt_h08,int,,14731,5
400,TMCM,2.0,4,/pr/products/product/build,/pr/products/product,/pr/products/product,D,product_build,int,,2995,3
2934,TP,1.0,6,/config/smsstate/smsconfig/tacacs/tacacs2/@configured,/config/smsstate/smsconfig/tacacs/tacacs2,/config/smsstate/smsconfig,M,tacacs2_configured,varchar,10,yes,5
406,TMCM,2.0,4,/pr/products/product/version,/pr/products/product,/pr/products/product,D,product_version,varchar,18,9.1.0.1068,3
2884,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/smsStatus/detail/@enforcement,/config/smsstate/smsconfig/entitlement/statuses/smsStatus/detail,/config/smsstate/smsconfig,M,smsStatus_detail_enforcement,varchar,10,ALLOW,7
4781,DDI,1.0,4,/data/other/monitored_traffic/h16,/data/other/monitored_traffic,/data/other/monitored_traffic,M,monitored_traffic_h16,int,,10751155376,3
407,TMCM,2.0,4,/pr/Report/CustomReport/@LastUpdateTime,/pr/Report/CustomReport,/pr/Report/CustomReport,D,CustomReport_LastUpdateTime,datetime,,2015-08-26T16:26:39.187,3
2893,TP,1.0,6,/config/smsstate/smsconfig/radius/radius2/@timeout,/config/smsstate/smsconfig/radius/radius2,/config/smsstate/smsconfig,M,radius2_timeout,int,,10,5
4838,DDWI,2.2,6,/bif/Product/Policy/FileTypePolicy/Item/@SubIndex,/bif/Product/Policy/FileTypePolicy/Item,/bif/Product/Policy,D,Item_SubIndex,int,,1,5
401,TMCM,2.0,5,/pr/products/product/endpoint/@total,/pr/products/product/endpoint,/pr/products/product/endpoint,D,endpoint_total,int,,14403,4
403,TMCM,2.0,6,/pr/products/product/endpoint/item/@status,/pr/products/product/endpoint/item,/pr/products/product/endpoint,D,item_status,int,,100,5
2897,TP,1.0,5,/config/smsstate/smsconfig/smscerts/@crls-url,/config/smsstate/smsconfig/smscerts,/config/smsstate/smsconfig,M,smscerts_crls-url,int,,1,4
4810,DDI,1.0,8,/data/product_setting/official_page/detection_setting/exception/detection_exception/filters/threattype,/data/product_setting/official_page/detection_setting/exception/detection_exception/filters,/data/product_setting/official_page/detection_setting,D,filters_threattype,int,,3,7
410,TMCM,2.0,4,/pr/SOInfo/SOFileChangedInfo/@LastUpdateTime,/pr/SOInfo/SOFileChangedInfo,/pr/SOInfo/SOFileChangedInfo,M,SOFileChangedInfo_LastUpdateTime,datetime,,2015-08-31T18:42:31.763,3
2896,TP,1.0,5,/config/smsstate/smsconfig/smscerts/@crls-file,/config/smsstate/smsconfig/smscerts,/config/smsstate/smsconfig,M,smscerts_crls-file,int,,1,4
4819,DDWI,2.2,5,/bif/Product/Configuration/IntegratedServices/DDD,/bif/Product/Configuration/IntegratedServices,/bif/Product/Configuration,M,IntegratedServices_DDD,int,,1,4
413,TMCM,2.0,4,/pr/SOInfo/SOIpUrlChangedInfo/@WeeklyCount,/pr/SOInfo/SOIpUrlChangedInfo,/pr/SOInfo/SOIpUrlChangedInfo,M,SOIpUrlChangedInfo_WeeklyCount,int,,10,3
2907,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion/@sslv30,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion,/config/smsstate/smsconfig,M,deviceAuthTlsProtocolVersion_sslv30,varchar,10,false,5
4660,DDI,1.0,6,/data/other/cav_ddna_meta/smb/trans_cnt/h16,/data/other/cav_ddna_meta/smb/trans_cnt,/data/other/cav_ddna_meta/smb/trans_cnt,M,smb_trans_cnt_h16,int,,14204,5
408,TMCM,2.0,4,/pr/Report/CustomReport/@TotalCount,/pr/Report/CustomReport,/pr/Report/CustomReport,D,CustomReport_TotalCount,int,,16,3
2942,TP,1.0,5,/config/smsstate/smsDbUsage/db/@maxRowCount,/config/smsstate/smsDbUsage/db,/config/smsstate/smsDbUsage/db,D,db_maxRowCount,int,,300000000,4
414,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/Exception/@Domain,/pr/SOInfo/SOTotalCount/Exception,/pr/SOInfo/SOTotalCount/Exception,M,Exception_Domain,int,,0,4
2892,TP,1.0,6,/config/smsstate/smsconfig/radius/radius2/@configured,/config/smsstate/smsconfig/radius/radius2,/config/smsstate/smsconfig,M,radius2_configured,varchar,10,yes,5
4789,DDI,1.0,4,/data/other/monitored_traffic/h24,/data/other/monitored_traffic,/data/other/monitored_traffic,M,monitored_traffic_h24,int,,11371937216,3
415,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/Exception/@File,/pr/SOInfo/SOTotalCount/Exception,/pr/SOInfo/SOTotalCount/Exception,M,Exception_File,int,,0,4
2901,TP,1.0,5,/config/smsstate/smsconfig/smsha/@hastate,/config/smsstate/smsconfig/smsha,/config/smsstate/smsconfig,M,smsha_hastate,varchar,21,unconfigured,4
4846,DDWI,2.2,6,/bif/Product/Policy/JA3/Item/@JA3,/bif/Product/Policy/JA3/Item,/bif/Product/Policy,D,Item_JA3,varchar,298,"771,49196-49195-49188-49187-49162-49161-52393-49200-49199-49192-49191-49172-49171-52392-157-156-61-60-53-47-49160-49170-10,65281-0-23-13-5-13172-18-16-11-10,29-23-24-25,0",5
409,TMCM,2.0,4,/pr/Report/CustomReport/@Type,/pr/Report/CustomReport,/pr/Report/CustomReport,D,CustomReport_Type,varchar,11,Static,3
411,TMCM,2.0,4,/pr/SOInfo/SOFileChangedInfo/@WeeklyCount,/pr/SOInfo/SOFileChangedInfo,/pr/SOInfo/SOFileChangedInfo,M,SOFileChangedInfo_WeeklyCount,int,,11,3
2905,TP,1.0,5,/config/smsstate/smsconfig/smspkg/@patch,/config/smsstate/smsconfig/smspkg,/config/smsstate/smsconfig,D,smspkg_patch,int,,2,4
4818,DDWI,2.2,4,/bif/Product/Configuration/DualBridge,/bif/Product/Configuration,/bif/Product/Configuration,M,Configuration_DualBridge,int,,1,3
418,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/UserDefined/@Domain,/pr/SOInfo/SOTotalCount/UserDefined,/pr/SOInfo/SOTotalCount/UserDefined,M,UserDefined_Domain,int,,0,4
2904,TP,1.0,5,/config/smsstate/smsconfig/smspkg/@minor,/config/smsstate/smsconfig/smspkg,/config/smsstate/smsconfig,D,smspkg_minor,int,,4,4
4827,DDWI,2.2,7,/bif/Product/Configuration/VA/Images/Image/@Count,/bif/Product/Configuration/VA/Images/Image,/bif/Product/Configuration,D,Image_Count,int,,16,6
421,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/UserDefined/@URL,/pr/SOInfo/SOTotalCount/UserDefined,/pr/SOInfo/SOTotalCount/UserDefined,M,UserDefined_URL,int,,0,4
2915,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion/@tlsv11,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion,/config/smsstate/smsconfig,M,jmsServerTlsProtocolVersion_tlsv11,varchar,10,false,5
4668,DDI,1.0,6,/data/other/cav_ddna_meta/smb/trans_cnt/h24,/data/other/cav_ddna_meta/smb/trans_cnt,/data/other/cav_ddna_meta/smb/trans_cnt,M,smb_trans_cnt_h24,int,,14191,5
416,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/Exception/@IP,/pr/SOInfo/SOTotalCount/Exception,/pr/SOInfo/SOTotalCount/Exception,M,Exception_IP,int,,0,4
2950,TP,1.0,4,/config/smsstate/smsdevices/@managed,/config/smsstate/smsdevices,/config/smsstate/smsdevices,M,smsdevices_managed,int,,106,3
422,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/VA/@Domain,/pr/SOInfo/SOTotalCount/VA,/pr/SOInfo/SOTotalCount/VA,M,VA_Domain,int,,194,4
2900,TP,1.0,5,/config/smsstate/smsconfig/smscerts/@total,/config/smsstate/smsconfig/smscerts,/config/smsstate/smsconfig,M,smscerts_total,int,,13,4
4797,DDI,1.0,4,/data/other/xdd_stat/kerberos6_record,/data/other/xdd_stat,/data/other/xdd_stat,M,xdd_stat_kerberos6_record,int,,6,3
423,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/VA/@File,/pr/SOInfo/SOTotalCount/VA,/pr/SOInfo/SOTotalCount/VA,M,VA_File,int,,148,4
2909,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion/@tlsv11,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion,/config/smsstate/smsconfig,M,deviceAuthTlsProtocolVersion_tlsv11,varchar,10,false,5
4854,DS,1.0,5,/Data/Objects/Hosts/Host/@googleProjectID,/Data/Objects/Hosts/Host,/Data/Objects/Hosts/Host,D,Host_googleProjectID,int,,39084,4
417,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/Exception/@URL,/pr/SOInfo/SOTotalCount/Exception,/pr/SOInfo/SOTotalCount/Exception,M,Exception_URL,int,,0,4
419,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/UserDefined/@File,/pr/SOInfo/SOTotalCount/UserDefined,/pr/SOInfo/SOTotalCount/UserDefined,M,UserDefined_File,int,,0,4
2913,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion/@sslv30,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion,/config/smsstate/smsconfig,M,jmsServerTlsProtocolVersion_sslv30,varchar,10,false,5
4826,DDWI,2.2,7,/bif/Product/Configuration/VA/Images/Image/@Build,/bif/Product/Configuration/VA/Images/Image,/bif/Product/Configuration,D,Image_Build,int,,14393,6
426,TMCM,2.0,4,/pr/SOInfo/SOUrlChangedInfo/@LastUpdateTime,/pr/SOInfo/SOUrlChangedInfo,/pr/SOInfo/SOUrlChangedInfo,M,SOUrlChangedInfo_LastUpdateTime,datetime,,2015-08-20T01:51:31.437,3
2912,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion/@sslv2Hello,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion,/config/smsstate/smsconfig,M,jmsServerTlsProtocolVersion_sslv2Hello,varchar,10,false,5
4835,DDWI,2.2,4,/bif/Product/Policy/ExceptionCertCount,/bif/Product/Policy,/bif/Product/Policy,M,Policy_ExceptionCertCount,int,,17564,3
429,TMCM,2.0,4,/pr/SOInfo/SOWeeklyCount/@ProductType,/pr/SOInfo/SOWeeklyCount,/pr/SOInfo/SOWeeklyCount,D,SOWeeklyCount_ProductType,int,,31008,3
2923,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion/@tlsv13,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion,/config/smsstate/smsconfig,M,smsClientTlsProtocolVersion_tlsv13,varchar,10,false,5
4676,DDI,1.0,6,/data/other/cav_ddna_meta/smb2/flow_cnt/h08,/data/other/cav_ddna_meta/smb2/flow_cnt,/data/other/cav_ddna_meta/smb2/flow_cnt,M,smb2_flow_cnt_h08,int,,125626,5
424,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/VA/@IP,/pr/SOInfo/SOTotalCount/VA,/pr/SOInfo/SOTotalCount/VA,M,VA_IP,int,,137,4
2958,TP,1.0,5,/config/smsstate/smsdevices/device/@ipV6AutoConfig,/config/smsstate/smsdevices/device,/config/smsstate/smsdevices,D,device_ipV6AutoConfig,varchar,10,yes,4
430,TMCM,2.0,4,/pr/SOInfo/SOWeeklyCount/@SOType,/pr/SOInfo/SOWeeklyCount,/pr/SOInfo/SOWeeklyCount,D,SOWeeklyCount_SOType,varchar,11,DOMAIN,3
2908,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion/@tlsv10,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion,/config/smsstate/smsconfig,M,deviceAuthTlsProtocolVersion_tlsv10,varchar,10,false,5
4805,DDI,1.0,5,/data/product_info/hardware_info/nic/eth14,/data/product_info/hardware_info/nic,/data/product_info/hardware_info/nic,M,nic_eth14,varchar,189,17:00.0 Ethernet controller: Intel Corporation 82571EB/82571GB Gigabit Ethernet Controller (Copper) (rev 06),4
431,TMCM,2.0,4,/pr/SOInfo/SOWeeklyCount/@WeeklyCount,/pr/SOInfo/SOWeeklyCount,/pr/SOInfo/SOWeeklyCount,D,SOWeeklyCount_WeeklyCount,int,,95206,3
2917,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion/@tlsv13,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion,/config/smsstate/smsconfig,M,jmsServerTlsProtocolVersion_tlsv13,varchar,10,false,5
4862,DDAn,1.0,5,/Data/Configuration/ICAP/CustomerMIMEType/Enable,/Data/Configuration/ICAP/CustomerMIMEType,/Data/Configuration/ICAP,M,CustomerMIMEType_Enable,varchar,10,false,4
425,TMCM,2.0,5,/pr/SOInfo/SOTotalCount/VA/@URL,/pr/SOInfo/SOTotalCount/VA,/pr/SOInfo/SOTotalCount/VA,M,VA_URL,int,,327,4
427,TMCM,2.0,4,/pr/SOInfo/SOUrlChangedInfo/@WeeklyCount,/pr/SOInfo/SOUrlChangedInfo,/pr/SOInfo/SOUrlChangedInfo,M,SOUrlChangedInfo_WeeklyCount,int,,0,3
2921,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion/@tlsv11,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion,/config/smsstate/smsconfig,M,smsClientTlsProtocolVersion_tlsv11,varchar,10,false,5
4834,DDWI,2.2,4,/bif/Product/Policy/BypassIOS,/bif/Product/Policy,/bif/Product/Policy,M,Policy_BypassIOS,int,,1,3
434,TMCM,2.0,4,/pr/SystemInfo/SQLServer/@CheckIfCMandDBinthesameMachine,/pr/SystemInfo/SQLServer,/pr/SystemInfo/SQLServer,M,SystemInfo_SQLServer_CheckIfCMandDBinthesameMachine,int,,0,3
2920,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion/@tlsv10,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion,/config/smsstate/smsconfig,M,smsClientTlsProtocolVersion_tlsv10,varchar,10,false,5
4843,DDWI,2.2,4,/bif/Product/Policy/InActiveTrustCertCount,/bif/Product/Policy,/bif/Product/Policy,M,Policy_InActiveTrustCertCount,int,,-1,3
437,TMCM,2.0,2,/pr/TMCMGuid,/pr,/pr,M,TMCMGuid,varchar,63,005056960B4A-5584694E-0056-C3A7-687C,1
2931,TP,1.0,5,/config/smsstate/smsconfig/tacacs/@enabled,/config/smsstate/smsconfig/tacacs,/config/smsstate/smsconfig,M,tacacs_enabled,varchar,10,false,4
